type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative,runtime
1,30,10,12,13,12,0.55,55.0,45.0,44.0,55.0,0.1959993839263916
1,30,11,12,13,12,0.545,41.0,44.0,46.0,68.0,0.17999935150146484
1,30,12,12,13,12,0.535,65.0,43.0,49.0,42.0,0.19699668884277344
1,30,13,12,13,12,0.495,50.0,50.0,50.0,49.0,0.19699811935424805
1,30,14,12,13,12,0.545,47.0,43.0,47.0,62.0,0.18436884880065918
1,30,15,12,13,12,0.51,51.0,40.0,57.0,51.0,0.17148876190185547
1,30,16,12,13,12,0.56,43.0,42.0,45.0,69.0,0.22625184059143066
1,30,17,12,13,12,0.535,54.0,48.0,44.0,53.0,0.2109968662261963
1,30,18,12,13,12,0.555,42.0,44.0,44.0,69.0,0.1999983787536621
1,30,19,12,13,12,0.505,46.0,56.0,42.0,55.0,0.19100046157836914
1,30,20,12,13,12,0.515,40.0,51.0,45.0,63.0,0.19480180740356445
1,30,21,12,13,12,0.54,56.0,44.0,47.0,52.0,0.20626378059387207
1,30,22,12,13,12,0.595,68.0,43.0,37.0,51.0,0.18418526649475098
1,30,23,12,13,12,0.535,73.0,39.0,53.0,34.0,0.1945648193359375
1,30,24,12,13,12,0.56,73.0,37.0,50.0,39.0,0.18566036224365234
1,31,0,13,14,13,0.525,56.0,46.0,48.0,49.0,0.1892411708831787
1,31,1,13,14,13,0.49,41.0,54.0,47.0,57.0,0.18569183349609375
1,31,2,13,14,13,0.51,54.0,50.0,47.0,48.0,0.1857013702392578
1,31,3,13,14,13,0.45,40.0,50.0,59.0,50.0,0.19872331619262695
1,31,4,13,14,13,0.495,49.0,56.0,44.0,50.0,0.18789124488830566
1,31,5,13,14,13,0.48,42.0,57.0,46.0,54.0,0.1867504119873047
1,31,6,13,14,13,0.515,53.0,46.0,50.0,50.0,0.18282389640808105
1,31,7,13,14,13,0.58,60.0,43.0,40.0,56.0,0.18856382369995117
1,31,8,13,14,13,0.535,71.0,42.0,50.0,36.0,0.19239449501037598
1,31,9,13,14,13,0.51,47.0,49.0,48.0,55.0,0.18468832969665527
1,31,10,13,14,13,0.5,46.0,47.0,52.0,54.0,0.19997406005859375
1,31,11,13,14,13,0.52,37.0,48.0,47.0,67.0,0.18557310104370117
1,31,12,13,14,13,0.525,47.0,49.0,45.0,58.0,0.188765287399292
1,31,13,13,14,13,0.53,61.0,45.0,48.0,45.0,0.18768811225891113
1,31,14,13,14,13,0.43,48.0,56.0,57.0,38.0,0.1816096305847168
1,31,15,13,14,13,0.475,41.0,51.0,53.0,54.0,0.18857407569885254
1,31,16,13,14,13,0.505,41.0,46.0,52.0,60.0,0.181074857711792
1,31,17,13,14,13,0.51,50.0,50.0,47.0,52.0,0.1885511875152588
1,31,18,13,14,13,0.455,46.0,58.0,50.0,45.0,0.19199633598327637
1,31,19,13,14,13,0.525,57.0,46.0,48.0,48.0,0.18899989128112793
1,31,20,13,14,13,0.48,41.0,51.0,52.0,55.0,0.19794607162475586
1,31,21,13,14,13,0.545,55.0,36.0,54.0,54.0,0.17557764053344727
1,31,22,13,14,13,0.525,55.0,45.0,49.0,50.0,0.18941760063171387
1,31,23,13,14,13,0.475,54.0,50.0,54.0,41.0,0.19367265701293945
1,31,24,13,14,13,0.495,56.0,49.0,51.0,43.0,0.19226598739624023
1,32,0,14,15,14,0.525,49.0,44.0,50.0,56.0,0.18741106986999512
1,32,1,14,15,14,0.57,65.0,32.0,53.0,49.0,0.1845996379852295
1,32,2,14,15,14,0.545,53.0,43.0,47.0,56.0,0.19535017013549805
1,32,3,14,15,14,0.505,66.0,46.0,52.0,35.0,0.20624375343322754
1,32,4,14,15,14,0.575,57.0,44.0,40.0,58.0,0.18937158584594727
1,32,5,14,15,14,0.53,43.0,45.0,48.0,63.0,0.17921113967895508
1,32,6,14,15,14,0.535,49.0,58.0,34.0,58.0,0.1940169334411621
1,32,7,14,15,14,0.56,65.0,43.0,44.0,47.0,0.20082926750183105
1,32,8,14,15,14,0.515,47.0,50.0,46.0,56.0,0.18709301948547363
1,32,9,14,15,14,0.49,51.0,47.0,54.0,47.0,0.19061875343322754
1,32,10,14,15,14,0.515,46.0,49.0,47.0,57.0,0.19073867797851562
1,32,11,14,15,14,0.535,53.0,43.0,49.0,54.0,0.19875645637512207
1,32,12,14,15,14,0.56,56.0,46.0,41.0,56.0,0.18568706512451172
1,32,13,14,15,14,0.52,45.0,49.0,46.0,59.0,0.18709063529968262
1,32,14,14,15,14,0.58,75.0,36.0,47.0,41.0,0.19272065162658691
1,32,15,14,15,14,0.525,50.0,50.0,44.0,55.0,0.19443249702453613
1,32,16,14,15,14,0.54,48.0,45.0,46.0,60.0,0.1935591697692871
1,32,17,14,15,14,0.51,64.0,38.0,59.0,38.0,0.19382381439208984
1,32,18,14,15,14,0.515,50.0,53.0,43.0,53.0,0.1819601058959961
1,32,19,14,15,14,0.51,55.0,46.0,51.0,47.0,0.1909782886505127
1,32,20,14,15,14,0.505,53.0,42.0,56.0,48.0,0.1906116008758545
1,32,21,14,15,14,0.585,58.0,39.0,43.0,59.0,0.19228005409240723
1,32,22,14,15,14,0.48,39.0,50.0,53.0,57.0,0.19188165664672852
1,32,23,14,15,14,0.455,52.0,50.0,58.0,39.0,0.19939446449279785
1,32,24,14,15,14,0.52,33.0,54.0,41.0,71.0,0.1845719814300537
1,33,0,15,16,15,0.555,71.0,41.0,47.0,40.0,0.18860912322998047
1,33,1,15,16,15,0.5,53.0,51.0,48.0,47.0,0.19230270385742188
1,33,2,15,16,15,0.56,50.0,46.0,41.0,62.0,0.18735861778259277
1,33,3,15,16,15,0.455,46.0,52.0,56.0,45.0,0.19348835945129395
1,33,4,15,16,15,0.555,56.0,51.0,37.0,55.0,0.19066381454467773
1,33,5,15,16,15,0.52,56.0,45.0,50.0,48.0,0.19574475288391113
1,33,6,15,16,15,0.565,59.0,39.0,47.0,54.0,0.19267559051513672
1,33,7,15,16,15,0.495,46.0,43.0,57.0,53.0,0.19347476959228516
1,33,8,15,16,15,0.55,52.0,47.0,42.0,58.0,0.19971084594726562
1,33,9,15,16,15,0.535,48.0,54.0,38.0,59.0,0.2024517059326172
1,33,10,15,16,15,0.485,49.0,62.0,40.0,48.0,0.18143820762634277
1,33,11,15,16,15,0.49,61.0,43.0,58.0,37.0,0.19547200202941895
1,33,12,15,16,15,0.515,52.0,44.0,52.0,51.0,0.1889941692352295
1,33,13,15,16,15,0.5,47.0,52.0,47.0,53.0,0.20041108131408691
1,33,14,15,16,15,0.48,50.0,44.0,59.0,46.0,0.1957564353942871
1,33,15,15,16,15,0.55,52.0,44.0,45.0,58.0,0.19298648834228516
1,33,16,15,16,15,0.58,67.0,32.0,51.0,49.0,0.19413995742797852
1,33,17,15,16,15,0.605,49.0,34.0,44.0,72.0,0.21232151985168457
1,33,18,15,16,15,0.49,49.0,44.0,57.0,49.0,0.19083762168884277
1,33,19,15,16,15,0.465,54.0,49.0,57.0,39.0,0.1983776092529297
1,33,20,15,16,15,0.565,76.0,37.0,49.0,37.0,0.18894648551940918
1,33,21,15,16,15,0.585,55.0,41.0,41.0,62.0,0.18909525871276855
1,33,22,15,16,15,0.57,44.0,37.0,48.0,70.0,0.1909317970275879
1,33,23,15,16,15,0.53,48.0,52.0,41.0,58.0,0.19449615478515625
1,33,24,15,16,15,0.57,71.0,32.0,53.0,43.0,0.19512295722961426
1,34,0,16,17,16,0.51,51.0,54.0,43.0,51.0,0.1866016387939453
1,34,1,16,17,16,0.455,43.0,58.0,50.0,48.0,0.18713879585266113
1,34,2,16,17,16,0.535,48.0,52.0,40.0,59.0,0.20569348335266113
1,34,3,16,17,16,0.505,62.0,44.0,54.0,39.0,0.20536565780639648
1,34,4,16,17,16,0.54,58.0,44.0,47.0,50.0,0.18743062019348145
1,34,5,16,17,16,0.545,53.0,42.0,48.0,56.0,0.19146156311035156
1,34,6,16,17,16,0.525,50.0,51.0,43.0,55.0,0.19236016273498535
1,34,7,16,17,16,0.525,50.0,54.0,40.0,55.0,0.19495916366577148
1,34,8,16,17,16,0.495,58.0,47.0,53.0,41.0,0.19431591033935547
1,34,9,16,17,16,0.575,48.0,47.0,37.0,67.0,0.18066167831420898
1,34,10,16,17,16,0.535,32.0,41.0,51.0,75.0,0.19246268272399902
1,34,11,16,17,16,0.48,57.0,51.0,52.0,39.0,0.18901443481445312
1,34,12,16,17,16,0.53,40.0,49.0,44.0,66.0,0.19595575332641602
1,34,13,16,17,16,0.52,50.0,47.0,48.0,54.0,0.18999624252319336
1,34,14,16,17,16,0.585,41.0,50.0,32.0,76.0,0.20318388938903809
1,34,15,16,17,16,0.52,44.0,54.0,41.0,60.0,0.19294261932373047
1,34,16,16,17,16,0.53,52.0,40.0,53.0,54.0,0.1865682601928711
1,34,17,16,17,16,0.495,55.0,51.0,49.0,44.0,0.18819022178649902
1,34,18,16,17,16,0.435,42.0,55.0,57.0,45.0,0.19873499870300293
1,34,19,16,17,16,0.495,50.0,52.0,48.0,49.0,0.20873403549194336
1,34,20,16,17,16,0.52,54.0,48.0,47.0,50.0,0.18745875358581543
1,34,21,16,17,16,0.535,62.0,48.0,44.0,45.0,0.19471192359924316
1,34,22,16,17,16,0.49,65.0,50.0,51.0,33.0,0.2002089023590088
1,34,23,16,17,16,0.545,61.0,37.0,53.0,48.0,0.1911764144897461
1,34,24,16,17,16,0.505,64.0,44.0,54.0,37.0,0.2034766674041748
1,35,0,17,18,17,0.52,63.0,42.0,53.0,41.0,0.18626093864440918
1,35,1,17,18,17,0.53,45.0,46.0,47.0,61.0,0.20340347290039062
1,35,2,17,18,17,0.485,42.0,52.0,50.0,55.0,0.2109665870666504
1,35,3,17,18,17,0.54,56.0,42.0,49.0,52.0,0.18753504753112793
1,35,4,17,18,17,0.525,50.0,46.0,48.0,55.0,0.18919801712036133
1,35,5,17,18,17,0.505,54.0,53.0,45.0,47.0,0.18926596641540527
1,35,6,17,18,17,0.505,31.0,53.0,45.0,70.0,0.19266819953918457
1,35,7,17,18,17,0.53,42.0,55.0,38.0,64.0,0.19648194313049316
1,35,8,17,18,17,0.505,60.0,45.0,53.0,41.0,0.19430875778198242
1,35,9,17,18,17,0.555,54.0,52.0,36.0,57.0,0.19441533088684082
1,35,10,17,18,17,0.525,47.0,45.0,49.0,58.0,0.19573092460632324
1,35,11,17,18,17,0.545,62.0,43.0,47.0,47.0,0.1962893009185791
1,35,12,17,18,17,0.505,65.0,44.0,54.0,36.0,0.19903779029846191
1,35,13,17,18,17,0.525,52.0,46.0,48.0,53.0,0.20492768287658691
1,35,14,17,18,17,0.57,53.0,34.0,51.0,61.0,0.18715238571166992
1,35,15,17,18,17,0.49,55.0,52.0,49.0,43.0,0.19440913200378418
1,35,16,17,18,17,0.55,47.0,49.0,40.0,63.0,0.19140076637268066
1,35,17,17,18,17,0.475,50.0,54.0,50.0,45.0,0.20206403732299805
1,35,18,17,18,17,0.53,67.0,44.0,49.0,39.0,0.19536733627319336
1,35,19,17,18,17,0.475,46.0,51.0,53.0,49.0,0.1894519329071045
1,35,20,17,18,17,0.505,61.0,48.0,50.0,40.0,0.20092988014221191
1,35,21,17,18,17,0.52,63.0,40.0,55.0,41.0,0.19713211059570312
1,35,22,17,18,17,0.515,49.0,50.0,46.0,54.0,0.20705080032348633
1,35,23,17,18,17,0.5,60.0,42.0,57.0,40.0,0.1894528865814209
1,35,24,17,18,17,0.5,50.0,53.0,46.0,50.0,0.19490385055541992
1,36,0,18,19,18,0.53,65.0,34.0,59.0,41.0,0.20749425888061523
1,36,1,18,19,18,0.59,44.0,43.0,38.0,74.0,0.2125990390777588
1,36,2,18,19,18,0.445,50.0,54.0,56.0,39.0,0.19846820831298828
1,36,3,18,19,18,0.46,43.0,51.0,56.0,49.0,0.19950199127197266
1,36,4,18,19,18,0.535,60.0,42.0,50.0,47.0,0.18666863441467285
1,36,5,18,19,18,0.445,55.0,47.0,63.0,34.0,0.19748425483703613
1,36,6,18,19,18,0.45,57.0,52.0,57.0,33.0,0.19603252410888672
1,36,7,18,19,18,0.585,65.0,49.0,33.0,52.0,0.2156524658203125
1,36,8,18,19,18,0.5,52.0,53.0,46.0,48.0,0.19807124137878418
1,36,9,18,19,18,0.45,41.0,57.0,52.0,49.0,0.2025597095489502
1,36,10,18,19,18,0.465,57.0,51.0,55.0,36.0,0.1986539363861084
1,36,11,18,19,18,0.525,58.0,39.0,55.0,47.0,0.1898660659790039
1,36,12,18,19,18,0.46,52.0,51.0,56.0,40.0,0.19650697708129883
1,36,13,18,19,18,0.475,40.0,54.0,50.0,55.0,0.2087852954864502
1,36,14,18,19,18,0.525,51.0,43.0,51.0,54.0,0.19967961311340332
1,36,15,18,19,18,0.43,34.0,52.0,61.0,52.0,0.19155502319335938
1,36,16,18,19,18,0.51,54.0,47.0,50.0,48.0,0.19523286819458008
1,36,17,18,19,18,0.475,46.0,48.0,56.0,49.0,0.21152162551879883
1,36,18,18,19,18,0.52,48.0,51.0,44.0,56.0,0.19748234748840332
1,36,19,18,19,18,0.48,58.0,44.0,59.0,38.0,0.20503592491149902
1,36,20,18,19,18,0.5,54.0,47.0,52.0,46.0,0.19942116737365723
1,36,21,18,19,18,0.525,63.0,47.0,47.0,42.0,0.22246718406677246
1,36,22,18,19,18,0.47,51.0,55.0,50.0,43.0,0.2131650447845459
1,36,23,18,19,18,0.49,61.0,45.0,56.0,37.0,0.21153926849365234
1,36,24,18,19,18,0.525,55.0,47.0,47.0,50.0,0.1966843605041504
1,37,0,19,20,19,0.51,41.0,50.0,47.0,61.0,0.21073603630065918
1,37,1,19,20,19,0.45,39.0,62.0,47.0,51.0,0.21084117889404297
1,37,2,19,20,19,0.485,52.0,54.0,48.0,45.0,0.20411992073059082
1,37,3,19,20,19,0.485,56.0,54.0,48.0,41.0,0.19982004165649414
1,37,4,19,20,19,0.525,49.0,41.0,53.0,56.0,0.1990070343017578
1,37,5,19,20,19,0.52,55.0,50.0,45.0,49.0,0.20177078247070312
1,37,6,19,20,19,0.48,48.0,48.0,55.0,48.0,0.20579242706298828
1,37,7,19,20,19,0.49,57.0,49.0,52.0,41.0,0.21395063400268555
1,37,8,19,20,19,0.45,46.0,53.0,56.0,44.0,0.1995851993560791
1,37,9,19,20,19,0.535,45.0,45.0,47.0,62.0,0.1907336711883545
1,37,10,19,20,19,0.51,61.0,49.0,48.0,41.0,0.20186901092529297
1,37,11,19,20,19,0.475,41.0,51.0,53.0,54.0,0.1890394687652588
1,37,12,19,20,19,0.51,43.0,57.0,40.0,59.0,0.22147345542907715
1,37,13,19,20,19,0.56,62.0,42.0,45.0,50.0,0.21291041374206543
1,37,14,19,20,19,0.55,54.0,44.0,45.0,56.0,0.19436955451965332
1,37,15,19,20,19,0.55,43.0,48.0,41.0,67.0,0.20693707466125488
1,37,16,19,20,19,0.47,46.0,60.0,45.0,48.0,0.19567203521728516
1,37,17,19,20,19,0.53,43.0,48.0,45.0,63.0,0.20970559120178223
1,37,18,19,20,19,0.515,61.0,44.0,52.0,42.0,0.20116543769836426
1,37,19,19,20,19,0.47,40.0,51.0,54.0,54.0,0.20423102378845215
1,37,20,19,20,19,0.56,50.0,47.0,40.0,62.0,0.20493054389953613
1,37,21,19,20,19,0.505,53.0,53.0,45.0,48.0,0.20442771911621094
1,37,22,19,20,19,0.5,49.0,46.0,53.0,51.0,0.2027149200439453
1,37,23,19,20,19,0.51,51.0,43.0,54.0,51.0,0.19786453247070312
1,37,24,19,20,19,0.475,48.0,49.0,55.0,47.0,0.20401239395141602
1,38,0,20,21,20,0.48,68.0,42.0,61.0,28.0,0.23324346542358398
1,38,1,20,21,20,0.505,52.0,49.0,49.0,49.0,0.19601035118103027
1,38,2,20,21,20,0.52,56.0,48.0,47.0,48.0,0.2033224105834961
1,38,3,20,21,20,0.44,41.0,57.0,54.0,47.0,0.20383286476135254
1,38,4,20,21,20,0.51,62.0,46.0,51.0,40.0,0.2029123306274414
1,38,5,20,21,20,0.555,45.0,50.0,38.0,66.0,0.21288418769836426
1,38,6,20,21,20,0.5,48.0,51.0,48.0,52.0,0.2038402557373047
1,38,7,20,21,20,0.47,57.0,46.0,59.0,37.0,0.20092988014221191
1,38,8,20,21,20,0.455,55.0,53.0,55.0,36.0,0.1973283290863037
1,38,9,20,21,20,0.5,56.0,51.0,48.0,44.0,0.20534920692443848
1,38,10,20,21,20,0.48,49.0,50.0,53.0,47.0,0.20595645904541016
1,38,11,20,21,20,0.46,42.0,51.0,56.0,50.0,0.20168709754943848
1,38,12,20,21,20,0.495,50.0,49.0,51.0,49.0,0.2070331573486328
1,38,13,20,21,20,0.54,55.0,50.0,41.0,53.0,0.206298828125
1,38,14,20,21,20,0.49,59.0,51.0,50.0,39.0,0.22785687446594238
1,38,15,20,21,20,0.545,54.0,51.0,39.0,55.0,0.1923062801361084
1,38,16,20,21,20,0.52,55.0,46.0,49.0,49.0,0.1920640468597412
1,38,17,20,21,20,0.505,38.0,47.0,51.0,63.0,0.19763612747192383
1,38,18,20,21,20,0.55,60.0,44.0,45.0,50.0,0.20757293701171875
1,38,19,20,21,20,0.515,51.0,46.0,50.0,52.0,0.20320773124694824
1,38,20,20,21,20,0.505,54.0,44.0,54.0,47.0,0.20245051383972168
1,38,21,20,21,20,0.525,60.0,43.0,51.0,45.0,0.19707202911376953
1,38,22,20,21,20,0.495,41.0,53.0,47.0,58.0,0.1979987621307373
1,38,23,20,21,20,0.535,53.0,49.0,43.0,54.0,0.19012999534606934
1,38,24,20,21,20,0.51,48.0,54.0,43.0,54.0,0.20595264434814453
1,39,0,21,22,21,0.57,45.0,43.0,42.0,69.0,0.2648496627807617
1,39,1,21,22,21,0.51,48.0,44.0,53.0,54.0,0.21599888801574707
1,39,2,21,22,21,0.49,41.0,63.0,38.0,57.0,0.20914554595947266
1,39,3,21,22,21,0.5,53.0,48.0,51.0,47.0,0.2053825855255127
1,39,4,21,22,21,0.525,56.0,48.0,46.0,49.0,0.19989347457885742
1,39,5,21,22,21,0.475,42.0,49.0,55.0,53.0,0.2056741714477539
1,39,6,21,22,21,0.52,59.0,48.0,47.0,45.0,0.20851922035217285
1,39,7,21,22,21,0.495,48.0,41.0,59.0,51.0,0.21241426467895508
1,39,8,21,22,21,0.54,46.0,52.0,39.0,62.0,0.19886994361877441
1,39,9,21,22,21,0.525,56.0,45.0,49.0,49.0,0.19814467430114746
1,39,10,21,22,21,0.55,49.0,45.0,44.0,61.0,0.20382380485534668
1,39,11,21,22,21,0.49,48.0,51.0,50.0,50.0,0.20364928245544434
1,39,12,21,22,21,0.51,62.0,51.0,46.0,40.0,0.20015311241149902
1,39,13,21,22,21,0.535,70.0,43.0,49.0,37.0,0.20709776878356934
1,39,14,21,22,21,0.49,49.0,51.0,50.0,49.0,0.20033740997314453
1,39,15,21,22,21,0.49,53.0,49.0,52.0,45.0,0.20028471946716309
1,39,16,21,22,21,0.455,46.0,59.0,49.0,45.0,0.20425677299499512
1,39,17,21,22,21,0.46,55.0,50.0,57.0,37.0,0.22107815742492676
1,39,18,21,22,21,0.5,45.0,55.0,44.0,55.0,0.2064189910888672
1,39,19,21,22,21,0.48,52.0,49.0,54.0,44.0,0.20000314712524414
1,39,20,21,22,21,0.435,45.0,61.0,51.0,42.0,0.20154976844787598
1,39,21,21,22,21,0.505,66.0,47.0,51.0,35.0,0.19952106475830078
1,39,22,21,22,21,0.46,47.0,58.0,49.0,45.0,0.20574593544006348
1,39,23,21,22,21,0.54,57.0,42.0,49.0,51.0,0.20694303512573242
1,39,24,21,22,21,0.565,64.0,45.0,41.0,49.0,0.19342422485351562
